date,Time,Soil_moisture1,Soil_moisture2,Temp,Humidity,P,L,Data_index
04-03-2021,09:45:00,368,323,33,22,1739,98157,2969
04-03-2021,10:00:00,369,321,34,21,1945,98157,2970
04-03-2021,10:15:00,370,320,34,21,2130,98158,2971
04-03-2021,10:30:00,370,319,35,20,2306,98146,2972
04-03-2021,10:45:00,371,316,36,20,2734,98138,2973
04-03-2021,11:00:00,371,309,36,18,2990,98133,2974
04-03-2021,11:15:00,371,302,37,18,3360,98116,2975
04-03-2021,11:30:00,371,296,37,17,3684,98106,2976
04-03-2021,11:45:00,371,291,38,16,3881,98096,2977
04-03-2021,12:00:00,371,287,38,17,3863,98086,2978
04-03-2021,12:15:00,370,283,38,16,3868,98076,2979
04-03-2021,12:30:00,369,281,38,16,3748,98050,2980
04-03-2021,12:45:00,368,278,38,17,3609,98029,2981
04-03-2021,13:00:00,367,276,38,17,4774,98014,2982
04-03-2021,13:15:00,366,274,38,16,4929,97991,2983
04-03-2021,13:30:00,365,272,38,16,4841,97981,2984
04-03-2021,13:45:00,363,271,39,15,4756,97950,2985
04-03-2021,14:00:00,362,269,39,15,4573,97932,2986
04-03-2021,14:15:00,360,268,39,14,4281,97917,2987
04-03-2021,14:30:00,359,267,39,14,3914,97905,2988
04-03-2021,14:45:00,358,266,39,14,3530,97893,2989
04-03-2021,15:00:00,357,265,38,14,1589,97886,2990
04-03-2021,15:15:00,356,264,36,15,1440,97877,2991
04-03-2021,15:30:00,355,263,36,15,1448,97870,2992
04-03-2021,15:45:00,353,262,34,17,2226,97869,2993
04-03-2021,16:00:00,352,261,33,18,2045,97873,2994
04-03-2021,16:15:00,352,260,32,18,655,97874,2995
04-03-2021,16:30:00,351,260,31,20,355,97878,2996
04-03-2021,16:45:00,350,259,30,20,299,97890,2997
04-03-2021,17:00:00,349,259,29,22,219,97894,2998
04-04-2021,09:30:00,357,295,34,26,1651,98203,3064
04-04-2021,09:45:00,358,294,35,23,1869,98203,3065
04-04-2021,10:00:00,359,292,36,22,2098,98199,3066
04-04-2021,10:15:00,359,290,37,21,2308,98207,3067
04-04-2021,10:30:00,359,288,37,18,2566,98206,3068
04-04-2021,10:45:00,359,284,37,19,3067,98196,3069
04-04-2021,11:00:00,359,275,37,18,3434,98180,3070
04-04-2021,11:15:00,359,268,38,17,3810,98152,3071
04-04-2021,11:30:00,359,263,38,16,4064,98125,3072
04-04-2021,11:45:00,358,259,39,16,4267,98113,3073
04-04-2021,12:00:00,357,254,39,16,4179,98095,3074
04-04-2021,12:15:00,356,251,39,16,4114,98066,3075
04-04-2021,12:30:00,355,249,39,16,3961,98032,3076
04-04-2021,12:45:00,354,247,40,15,3837,98004,3077
04-04-2021,13:00:00,353,245,40,16,4934,97987,3078
04-04-2021,13:15:00,351,244,40,15,4951,97966,3079
04-04-2021,13:30:00,350,242,41,16,4867,97932,3080
04-04-2021,13:45:00,348,240,41,15,4790,97904,3081
04-04-2021,14:00:00,347,239,41,14,3440,97888,3082
04-04-2021,14:15:00,346,238,42,14,4420,97862,3083
04-04-2021,14:30:00,344,237,39,15,2226,97836,3084
04-04-2021,14:45:00,343,235,39,16,2833,97828,3085
04-04-2021,15:00:00,342,235,39,16,1534,97818,3086
04-04-2021,15:15:00,341,234,36,18,962,97798,3087
04-04-2021,15:30:00,340,233,37,18,1370,97782,3088
04-04-2021,15:45:00,339,232,36,18,1829,97788,3089
04-04-2021,16:00:00,338,231,35,19,1907,97789,3090
04-04-2021,16:15:00,338,231,36,19,973,97774,3091
04-04-2021,16:30:00,336,230,34,20,565,97777,3092
04-04-2021,16:45:00,335,229,33,21,439,97795,3093
04-04-2021,17:00:00,335,229,32,24,377,97818,3094
04-04-2021,17:15:00,334,229,31,26,245,97840,3095
04-05-2021,11:45:00,342,231,37,25,3278,98075,3169
04-05-2021,12:00:00,341,228,37,25,3507,98039,3170
04-05-2021,12:15:00,340,226,37,23,3414,98038,3171
04-05-2021,12:30:00,339,224,37,22,3873,98009,3172
04-05-2021,12:45:00,338,222,37,22,3365,98002,3173
04-05-2021,13:00:00,337,220,37,23,3308,98010,3174
04-05-2021,13:15:00,336,219,37,23,2200,97997,3175
04-05-2021,13:30:00,334,218,36,24,4534,97938,3176
04-05-2021,13:45:00,333,216,37,23,3990,97917,3177
04-05-2021,14:00:00,332,216,37,23,2601,97899,3178
04-05-2021,14:15:00,331,215,38,22,4282,97886,3179
04-05-2021,14:30:00,330,214,36,23,2420,97860,3180
04-05-2021,14:45:00,329,214,36,23,3327,97824,3181
04-05-2021,15:00:00,329,213,37,22,2503,97814,3182
04-05-2021,15:15:00,328,213,36,23,1936,97803,3183
04-05-2021,15:30:00,327,212,35,24,1713,97790,3184
04-05-2021,15:45:00,326,212,35,24,1385,97760,3185
04-05-2021,16:00:00,325,212,34,24,909,97754,3186
04-05-2021,16:15:00,324,211,33,27,836,97743,3187
04-05-2021,16:30:00,324,211,33,27,551,97750,3188
04-05-2021,16:45:00,323,211,32,27,603,97770,3189
04-06-2021,12:30:00,335,230,38,24,2373,97870,3268
04-06-2021,12:45:00,335,228,38,23,2148,97834,3269
04-06-2021,13:00:00,334,226,37,24,1726,97814,3270
04-06-2021,13:15:00,333,224,37,24,1680,97764,3271
04-06-2021,13:30:00,333,223,37,23,1328,97760,3272
04-06-2021,13:45:00,332,221,37,23,1774,97755,3273
04-06-2021,14:00:00,331,220,37,24,1581,97702,3274
04-06-2021,14:15:00,330,218,36,24,1021,97659,3275
04-06-2021,14:30:00,329,217,36,24,1166,97618,3276
04-06-2021,14:45:00,329,216,38,22,1886,97599,3277
04-06-2021,15:00:00,328,214,37,21,1553,97560,3278
04-06-2021,15:15:00,327,213,36,22,782,97534,3279
04-06-2021,15:30:00,326,212,35,24,767,97541,3280
04-06-2021,15:45:00,324,211,35,24,777,97527,3281
04-06-2021,16:00:00,324,210,35,26,886,97532,3282
04-07-2021,12:15:00,325,218,38,26,3808,98232,3363
04-07-2021,12:30:00,324,216,39,24,3707,98201,3364
04-07-2021,12:45:00,323,214,39,23,3442,98177,3365
04-07-2021,13:00:00,322,212,40,24,3999,98155,3366
04-07-2021,13:15:00,321,211,40,22,4472,98136,3367
04-07-2021,13:30:00,320,209,40,22,4477,98106,3368
04-07-2021,13:45:00,318,208,40,22,4292,98081,3369
04-07-2021,14:00:00,318,207,41,23,4034,98051,3370
04-07-2021,14:15:00,316,206,41,21,3871,98034,3371
04-07-2021,14:30:00,316,206,41,19,3734,98009,3372
04-07-2021,14:45:00,314,205,40,19,3356,97989,3373
04-07-2021,15:00:00,314,205,40,19,3382,97971,3374
04-07-2021,15:15:00,313,205,39,18,2440,97948,3375
04-07-2021,15:30:00,312,204,38,19,1332,97934,3376
04-07-2021,15:45:00,311,204,37,18,860,97922,3377
04-07-2021,16:00:00,310,204,36,18,610,97912,3378
04-07-2021,16:15:00,310,203,36,20,1046,97905,3379
04-07-2021,16:30:00,309,203,34,21,391,97899,3380
04-07-2021,16:45:00,308,203,34,22,326,97896,3381
04-07-2021,17:00:00,307,203,32,24,266,97902,3382
04-07-2021,17:15:00,306,203,31,27,175,97912,3383
04-08-2021,09:30:00,318,234,32,26,1664,98152,3448
04-08-2021,09:45:00,318,233,33,25,1765,98154,3449
04-08-2021,10:00:00,319,232,34,23,1912,98149,3450
04-08-2021,10:15:00,319,231,35,21,2180,98156,3451
04-08-2021,10:30:00,319,230,36,19,2460,98160,3452
04-08-2021,10:45:00,319,227,36,19,2815,98145,3453
04-08-2021,11:00:00,318,223,37,18,3073,98143,3454
04-08-2021,11:15:00,318,218,37,17,3507,98138,3455
04-08-2021,11:30:00,317,214,37,16,3764,98117,3456
04-08-2021,11:45:00,317,211,38,16,4060,98096,3457
04-08-2021,12:00:00,316,208,38,17,4101,98084,3458
04-08-2021,12:15:00,315,206,38,16,3968,98070,3459
04-08-2021,12:30:00,314,204,38,16,3817,98051,3460
04-08-2021,12:45:00,312,202,38,16,3525,98033,3461
04-08-2021,13:00:00,311,201,39,16,4376,98003,3462
04-08-2021,13:15:00,310,199,39,16,4559,97978,3463
04-08-2021,13:30:00,309,198,39,16,4486,97956,3464
04-08-2021,13:45:00,307,197,40,15,4428,97933,3465
04-08-2021,14:00:00,306,196,40,15,4214,97907,3466
04-08-2021,14:15:00,305,196,40,14,3892,97891,3467
04-08-2021,14:30:00,304,195,40,15,3683,97872,3468
04-08-2021,14:45:00,304,195,40,15,1685,97853,3469
04-08-2021,15:00:00,303,195,39,15,2805,97839,3470
04-08-2021,15:15:00,302,194,38,15,1937,97822,3471
04-08-2021,15:30:00,301,193,37,16,1139,97813,3472
04-08-2021,15:45:00,300,193,36,15,1080,97806,3473
04-08-2021,16:00:00,299,192,35,15,1069,97796,3474
04-08-2021,16:15:00,298,192,34,17,789,97798,3475
04-08-2021,16:30:00,297,192,33,18,374,97796,3476
04-08-2021,16:45:00,296,192,32,19,574,97799,3477
04-08-2021,17:00:00,296,192,31,20,263,97795,3478
04-08-2021,17:15:00,295,192,30,21,170,97800,3479
04-09-2021,09:00:00,313,231,33,27,1510,98234,3542
04-09-2021,09:15:00,313,230,34,25,1616,98237,3543
04-09-2021,09:30:00,314,229,35,23,1784,98245,3544
04-09-2021,09:45:00,314,227,36,22,1845,98253,3545
04-09-2021,10:00:00,314,226,36,21,2027,98245,3546
04-09-2021,10:15:00,314,224,36,19,2340,98238,3547
04-09-2021,10:30:00,314,223,37,18,2620,98237,3548
04-09-2021,10:45:00,314,220,38,18,2915,98242,3549
04-09-2021,11:00:00,313,214,38,18,3322,98234,3550
04-09-2021,11:15:00,313,209,38,17,3932,98232,3551
04-09-2021,11:30:00,312,204,38,16,4033,98226,3552
04-09-2021,11:45:00,311,200,39,16,4315,98203,3553
04-09-2021,12:00:00,310,198,39,16,4305,98192,3554
04-09-2021,12:15:00,309,196,39,15,4232,98166,3555
04-09-2021,12:30:00,308,194,40,15,4015,98150,3556
04-09-2021,12:45:00,306,191,40,16,3726,98130,3557
04-09-2021,13:00:00,304,189,40,15,4685,98114,3558
04-09-2021,13:15:00,303,188,40,14,4800,98092,3559
04-09-2021,13:30:00,302,187,41,14,4679,98078,3560
04-09-2021,13:45:00,300,186,41,14,4679,98054,3561
04-09-2021,14:00:00,299,185,41,13,4590,98032,3562
04-09-2021,14:15:00,298,184,41,13,4354,98018,3563
04-09-2021,14:30:00,297,184,41,13,4053,98009,3564
04-09-2021,14:45:00,295,183,41,13,3481,97996,3565
04-09-2021,15:00:00,293,182,39,13,2579,97976,3566
04-09-2021,15:15:00,292,182,39,14,2612,97976,3567
04-09-2021,15:30:00,291,181,38,14,1851,97965,3568
04-09-2021,15:45:00,290,181,38,14,1174,97956,3569
04-09-2021,16:00:00,289,180,36,15,1255,97955,3570
04-09-2021,16:15:00,288,180,35,15,443,97951,3571
04-09-2021,16:30:00,287,180,34,16,364,97944,3572
04-09-2021,16:45:00,286,179,33,17,294,97944,3573
04-09-2021,17:00:00,286,179,32,19,291,97945,3574
04-09-2021,17:15:00,285,179,31,20,155,97944,3575
04-09-2021,17:30:00,284,180,30,23,126,97953,3576
04-10-2021,08:45:00,303,216,32,26,4092,98306,3637
04-10-2021,09:00:00,304,215,34,24,4500,98321,3638
04-10-2021,09:15:00,304,214,35,23,4946,98329,3639
04-10-2021,09:30:00,305,213,35,20,4166,98334,3640
04-10-2021,09:45:00,305,212,36,21,4849,98339,3641
04-10-2021,10:00:00,305,211,36,19,5091,98345,3642
04-10-2021,10:15:00,305,209,37,17,5454,98336,3643
04-10-2021,10:30:00,304,208,37,17,5632,98325,3644
04-10-2021,10:45:00,304,206,38,15,5825,98325,3645
04-10-2021,11:00:00,303,202,38,17,6108,98318,3646
04-10-2021,11:15:00,303,197,38,16,6516,98304,3647
04-10-2021,11:30:00,301,192,38,16,6546,98282,3648
04-10-2021,11:45:00,300,187,38,16,6719,98273,3649
04-10-2021,12:00:00,298,181,39,15,6680,98250,3650
04-10-2021,12:15:00,297,176,40,15,6582,98232,3651
04-10-2021,12:30:00,295,171,39,15,6398,98219,3652
04-10-2021,12:45:00,293,167,39,15,6455,98207,3653
04-10-2021,13:00:00,291,163,40,15,7618,98187,3654
04-10-2021,13:15:00,289,159,40,14,8110,98164,3655
04-10-2021,13:30:00,287,156,41,14,8262,98142,3656
04-10-2021,13:45:00,284,153,41,14,8328,98130,3657
04-10-2021,14:00:00,282,151,41,13,8432,98107,3658
04-10-2021,14:15:00,281,149,41,12,8342,98087,3659
04-10-2021,14:30:00,278,147,41,13,8327,98075,3660
04-10-2021,14:45:00,277,146,42,12,8268,98059,3661
04-10-2021,15:00:00,275,145,41,13,8168,98054,3662
04-10-2021,15:15:00,273,144,41,12,8234,98043,3663
04-10-2021,15:30:00,271,143,41,13,8282,98026,3664
04-10-2021,15:45:00,269,143,40,13,8224,98020,3665
04-10-2021,16:00:00,268,143,39,13,8120,98005,3666
04-10-2021,16:15:00,266,143,39,14,7532,98001,3667
04-10-2021,16:30:00,264,143,38,14,7016,98003,3668
04-10-2021,16:45:00,263,144,38,14,4512,98009,3669
04-10-2021,17:00:00,262,144,37,15,2171,97998,3670
04-10-2021,17:15:00,261,145,36,16,944,97996,3671
04-10-2021,17:30:00,260,147,34,18,523,97996,3672
04-10-2021,17:45:00,259,148,32,20,339,97998,3673
04-10-2021,18:00:00,258,150,29,23,200,98016,3674
04-11-2021,09:30:00,301,201,35,25,4642,98346,3736
04-11-2021,09:45:00,301,200,36,25,4937,98344,3737
04-11-2021,10:00:00,301,198,37,23,5252,98325,3738
04-11-2021,10:15:00,300,196,37,22,5481,98321,3739
04-11-2021,10:30:00,300,195,38,20,5824,98315,3740
04-11-2021,10:45:00,299,192,38,18,5917,98310,3741
04-11-2021,11:00:00,299,188,39,18,6087,98302,3742
04-11-2021,11:15:00,298,182,39,18,6486,98287,3743
04-11-2021,11:30:00,296,177,39,18,6667,98274,3744
04-11-2021,11:45:00,295,172,40,16,6928,98261,3745
04-11-2021,12:00:00,293,167,40,17,6815,98248,3746
04-11-2021,12:15:00,292,162,40,17,6870,98236,3747
04-11-2021,12:30:00,290,157,40,17,6692,98213,3748
04-11-2021,12:45:00,287,152,41,17,6616,98191,3749
04-11-2021,13:00:00,285,148,41,16,7273,98169,3750
04-11-2021,13:15:00,282,144,41,16,7635,98146,3751
04-11-2021,13:30:00,280,141,41,15,7734,98131,3752
04-11-2021,13:45:00,277,139,42,15,7716,98106,3753
04-11-2021,14:00:00,274,137,42,15,7770,98091,3754
04-11-2021,14:15:00,271,135,42,14,7814,98081,3755
04-11-2021,14:30:00,269,133,42,14,7630,98070,3756
04-11-2021,14:45:00,266,132,42,14,7512,98050,3757
04-11-2021,15:00:00,263,131,42,15,7311,98036,3758
04-11-2021,15:15:00,261,131,42,14,7160,98026,3759
04-11-2021,15:30:00,259,130,41,14,7057,98013,3760
04-11-2021,15:45:00,256,130,41,15,6798,98002,3761
04-11-2021,16:00:00,254,130,40,15,6502,98004,3762
04-11-2021,16:15:00,253,130,40,15,5772,97999,3763
04-11-2021,16:30:00,251,130,39,16,4806,97990,3764
04-11-2021,16:45:00,250,131,38,16,2845,97996,3765
04-11-2021,17:00:00,248,132,37,18,1600,97990,3766
04-11-2021,17:15:00,247,133,35,18,775,97991,3767
04-11-2021,17:30:00,247,134,34,21,543,97988,3768
04-11-2021,17:45:00,246,135,32,24,331,97994,3769
04-12-2021,09:15:00,291,184,35,26,4788,98434,3831
04-12-2021,09:30:00,291,182,36,24,5106,98444,3832
04-12-2021,09:45:00,290,180,37,22,5288,98446,3833
04-12-2021,10:00:00,290,178,38,21,5023,98444,3834
04-12-2021,10:15:00,290,176,38,20,5170,98439,3835
04-12-2021,10:30:00,289,174,39,18,5957,98436,3836
04-12-2021,10:45:00,289,171,39,20,6016,98428,3837
04-12-2021,11:00:00,288,168,39,19,6222,98420,3838
04-12-2021,11:15:00,286,163,39,18,6402,98413,3839
04-12-2021,11:30:00,285,159,40,19,6598,98399,3840
04-12-2021,11:45:00,283,154,40,19,6812,98390,3841
04-12-2021,12:00:00,282,149,41,18,6666,98365,3842
04-12-2021,12:15:00,280,145,41,18,6784,98349,3843
04-12-2021,12:30:00,277,141,40,18,6552,98339,3844
04-12-2021,12:45:00,275,138,41,17,6770,98309,3845
04-12-2021,13:00:00,273,134,41,17,7494,98286,3846
04-12-2021,13:15:00,270,131,41,17,7729,98261,3847
04-12-2021,13:30:00,267,129,42,18,7904,98230,3848
04-12-2021,13:45:00,265,127,42,16,7827,98223,3849
04-12-2021,14:00:00,262,125,42,17,7774,98203,3850
04-12-2021,14:15:00,260,124,42,16,7814,98178,3851
04-12-2021,14:30:00,257,123,41,17,7456,98164,3852
04-12-2021,14:45:00,254,122,40,17,5504,98154,3853
04-12-2021,15:00:00,252,122,41,16,7367,98137,3854
04-12-2021,15:15:00,250,121,40,17,6725,98120,3855
04-12-2021,15:30:00,248,121,41,17,6757,98105,3856
04-12-2021,15:45:00,246,121,40,17,6734,98099,3857
04-12-2021,16:00:00,244,122,39,18,6374,98084,3858
04-12-2021,16:15:00,243,122,39,18,5744,98074,3859
04-12-2021,16:30:00,242,123,38,20,4740,98065,3860
04-12-2021,16:45:00,241,123,37,20,3031,98056,3861
04-12-2021,17:00:00,240,124,36,21,1689,98056,3862
04-12-2021,17:15:00,240,125,35,22,804,98053,3863
04-12-2021,17:30:00,239,127,33,23,531,98061,3864
04-12-2021,17:45:00,239,128,32,26,342,98070,3865
4/13/2021,09:15,293,181,36,25,5242,98257,3927
4/13/2021,09:30,293,179,37,23,5527,98241,3928
4/13/2021,09:45,293,177,38,22,5708,98248,3929
4/13/2021,10:00,292,175,38,22,5183,98247,3930
4/13/2021,10:15,291,172,38,22,5413,98238,3931
4/13/2021,10:30,291,170,39,19,6298,98223,3932
4/13/2021,10:45,290,168,39,19,6278,98219,3933
4/13/2021,11:00,289,163,40,18,6600,98210,3934
4/13/2021,11:15,288,159,40,18,6836,98179,3935
4/13/2021,11:30,287,154,41,17,6762,98155,3936
4/13/2021,11:45,285,149,41,17,6978,98137,3937
4/13/2021,12:00,283,144,41,16,6792,98117,3938
4/13/2021,12:15,281,140,41,16,7358,98090,3939
4/13/2021,12:30,279,136,42,16,7134,98071,3940
4/13/2021,12:45,277,133,42,15,6883,98049,3941
4/13/2021,13:00,274,129,42,15,7614,98037,3942
4/13/2021,13:15,271,126,42,15,8323,98025,3943
4/13/2021,13:30,269,124,42,14,7580,98008,3944
4/13/2021,13:45,266,122,42,16,7456,97993,3945
4/13/2021,14:00,263,120,42,15,7567,97981,3946
4/13/2021,14:15,260,119,42,15,7358,97962,3947
4/13/2021,14:30,258,118,40,16,5212,97950,3948
4/13/2021,14:45,255,118,40,17,5728,97932,3949
4/13/2021,15:00,252,117,40,16,5674,97926,3950
4/13/2021,15:15,250,117,42,15,7762,97909,3951
4/13/2021,15:30,249,117,42,15,7868,97883,3952
4/13/2021,15:45,246,117,41,15,7791,97883,3953
4/13/2021,16:00,245,118,41,16,7278,97864,3954
4/13/2021,16:15,243,118,40,16,6571,97853,3955
4/13/2021,16:30,242,118,39,17,5640,97852,3956
4/13/2021,16:45,241,119,39,17,3706,97846,3957
4/13/2021,17:00,240,120,38,18,1912,97848,3958
4/13/2021,17:15,239,121,36,19,887,97846,3959
4/13/2021,17:30,238,122,35,21,510,97832,3960
4/13/2021,17:45,238,123,33,23,346,97838,3961
4/13/2021,18:00,238,125,31,25,207,97836,3962
4/14/2021,09:00,290,170,35,26,4865,98091,4022
4/14/2021,09:15,290,167,36,26,5109,98090,4023
4/14/2021,09:30,290,165,37,25,6079,98076,4024
4/14/2021,09:45,290,163,39,23,5409,98077,4025
4/14/2021,10:00,289,161,39,22,4743,98081,4026
4/14/2021,10:15,289,158,39,21,4962,98092,4027
4/14/2021,10:30,288,156,40,19,5755,98073,4028
4/14/2021,10:45,287,153,41,18,4995,98056,4029
4/14/2021,11:00,286,150,41,19,5556,98038,4030
4/14/2021,11:15,285,146,41,19,6545,98025,4031
4/14/2021,11:30,283,142,42,18,7114,98006,4032
4/14/2021,11:45,281,137,41,19,7163,98001,4033
4/14/2021,12:00,279,133,42,18,7101,97987,4034
4/14/2021,12:15,277,130,42,16,7360,97978,4035
4/14/2021,12:30,275,126,43,17,7048,97955,4036
4/14/2021,12:45,272,123,43,16,7000,97936,4037
4/14/2021,13:00,270,120,43,15,7731,97902,4038
4/14/2021,13:15,267,117,43,15,8039,97887,4039
4/14/2021,13:30,265,115,43,15,8205,97870,4040
4/14/2021,13:45,262,114,43,14,8161,97842,4041
4/14/2021,14:00,258,112,42,15,8008,97814,4042
4/14/2021,14:15,255,111,43,15,8246,97794,4043
4/14/2021,14:30,253,111,43,14,7918,97769,4044
4/14/2021,14:45,251,55,43,14,7788,97752,4045
4/14/2021,15:00,248,0,42,16,6975,97727,4046
4/14/2021,15:15,246,55,42,15,7493,97706,4047
4/14/2021,15:30,244,0,42,15,7249,97693,4048
4/14/2021,15:45,242,111,42,15,6786,97678,4049
4/14/2021,16:00,241,111,41,15,6757,97676,4050
4/14/2021,16:15,239,112,40,16,5666,97673,4051
4/14/2021,16:30,238,112,39,17,4363,97664,4052
4/14/2021,16:45,237,113,39,17,3449,97656,4053
4/14/2021,17:00,236,114,39,17,2174,97652,4054
4/14/2021,17:15,236,115,38,19,1183,97645,4055
4/14/2021,17:30,235,116,35,21,674,97653,4056
4/14/2021,17:45,235,117,32,25,273,97658,4057
4/15/2021,09:00,288,165,34,26,4751,98036,4118
4/15/2021,09:15,289,162,36,25,3828,98030,4119
4/15/2021,09:30,288,160,36,26,5041,98037,4120
4/15/2021,09:45,288,157,37,23,5229,98040,4121
4/15/2021,10:00,288,154,37,25,4540,98032,4122
4/15/2021,10:15,287,151,38,23,4765,98053,4123
4/15/2021,10:30,285,148,36,24,3438,98080,4124
4/15/2021,10:45,284,146,35,25,3378,98054,4125
4/15/2021,11:00,283,144,37,24,4840,98059,4126
4/15/2021,11:15,283,141,39,23,5916,98038,4127
4/15/2021,11:30,283,139,40,21,7252,98014,4128
4/15/2021,11:45,281,135,40,21,7031,98002,4129
4/15/2021,12:00,279,131,38,23,6356,97986,4130
4/15/2021,12:15,277,128,38,24,6428,97966,4131
4/15/2021,12:30,275,125,38,23,6085,97933,4132
4/15/2021,12:45,273,123,38,23,5792,97902,4133
4/15/2021,13:00,271,120,38,23,7477,97857,4134
4/15/2021,13:15,268,118,39,21,7972,97821,4135
4/15/2021,13:30,267,116,40,20,7990,97795,4136
4/15/2021,13:45,265,114,41,20,7898,97766,4137
4/15/2021,14:00,263,113,41,18,7696,97727,4138
4/15/2021,14:15,260,111,41,19,7524,97708,4139
4/15/2021,14:30,258,0,42,18,7275,97686,4140
4/15/2021,14:45,256,0,42,18,7349,97673,4141
4/15/2021,15:00,254,0,42,17,6513,97658,4142
4/15/2021,15:15,252,0,39,19,3135,97659,4143
4/15/2021,15:30,250,0,38,20,4013,97645,4144
4/15/2021,15:45,248,0,40,18,5229,97636,4145
4/15/2021,16:00,247,0,41,17,6724,97630,4146
4/15/2021,16:15,246,0,41,18,5612,97625,4147
4/15/2021,16:30,244,55,39,19,3763,97623,4148
4/15/2021,16:45,243,111,39,19,3357,97616,4149
4/15/2021,17:00,242,112,37,20,1356,97616,4150
4/15/2021,17:15,241,112,37,21,1061,97614,4151
4/15/2021,17:30,240,113,35,22,693,97617,4152
4/15/2021,17:45,239,114,34,23,365,97614,4153
4/15/2021,18:00,239,116,31,27,224,97634,4154
03-03-2021,17:00:00,1573,1359,20,100,87,98152,22
03-03-2021,17:15:00,1573,1356,19,100,64,98162,23
03-03-2021,17:30:00,1573,1351,18,100,39,98177,24
03-03-2021,17:45:00,1575,1349,17,100,17,98188,25
03-03-2021,18:00:00,1574,1346,16,100,4,98205,26
03-03-2021,18:15:00,1578,1344,15,100,0,98225,27
03-03-2021,18:30:00,1578,1340,14,100,0,98247,28
03-03-2021,18:45:00,1579,1337,14,100,0,98268,29
03-03-2021,19:00:00,1578,1334,13,100,0,98287,30
03-03-2021,19:15:00,1577,1331,13,100,0,98305,31
03-03-2021,19:30:00,1578,1328,13,100,0,98317,32
03-04-2021,08:00:00,1451,1188,14,100,116,98407,82
03-04-2021,08:15:00,1445,1190,15,100,145,98422,83
03-04-2021,08:30:00,1442,1194,16,100,179,98432,84
03-04-2021,08:45:00,1438,1197,18,100,456,98451,85
03-04-2021,09:00:00,1435,1202,19,100,297,98460,86
03-04-2021,17:15:00,1456,1236,20,100,69,98158,119
03-04-2021,17:30:00,1456,1234,19,100,40,98162,120
03-04-2021,17:45:00,1458,1230,18,100,16,98171,121
03-04-2021,18:00:00,1457,1227,16,100,4,98182,122
03-04-2021,18:15:00,1457,1225,15,100,0,98191,123
03-04-2021,18:30:00,1461,1221,15,100,0,98211,124
03-04-2021,18:45:00,1461,1218,14,100,0,98233,125
03-04-2021,19:00:00,1461,1215,14,100,0,98250,126
03-04-2021,19:15:00,1456,1213,13,100,0,98274,127
03-04-2021,19:30:00,1457,1208,13,100,0,98290,128
03-05-2021,07:45:00,1364,1115,14,100,95,98381,177
03-05-2021,08:00:00,1359,1115,15,100,112,98391,178
03-05-2021,08:15:00,1354,1116,16,100,136,98400,179
03-05-2021,08:30:00,1351,1119,17,100,172,98419,180
03-05-2021,08:45:00,1348,1124,18,100,363,98440,181
03-05-2021,09:00:00,1348,1129,20,100,370,98441,182
03-05-2021,17:15:00,1363,1149,21,100,68,98107,215
03-05-2021,17:30:00,1362,1146,20,100,41,98106,216
03-05-2021,17:45:00,1362,1144,19,100,18,98109,217
03-05-2021,18:00:00,1359,1139,18,100,3,98115,218
03-05-2021,18:15:00,1359,1136,18,100,0,98131,219
03-05-2021,18:30:00,1359,1134,17,100,0,98144,220
03-05-2021,18:45:00,1357,1130,17,100,0,98152,221
03-05-2021,19:00:00,1355,1129,17,100,0,98165,222
03-05-2021,19:15:00,1355,1126,16,100,0,98173,223
03-05-2021,19:30:00,1352,1123,16,100,0,98189,224
03-05-2021,19:45:00,1351,1121,15,100,0,98203,225
03-05-2021,20:00:00,1351,1119,14,100,0,98223,226
03-05-2021,20:15:00,1348,1116,14,100,0,98270,227
03-05-2021,20:30:00,1347,1115,14,100,0,98295,228
03-05-2021,20:45:00,1347,1113,13,100,0,98289,229
03-05-2021,21:00:00,1345,1111,13,100,0,98292,230
03-06-2021,07:45:00,1259,1039,14,100,95,98282,273
03-06-2021,08:00:00,1256,1040,15,100,116,98281,274
03-06-2021,08:15:00,1253,1041,16,100,145,98286,275
03-06-2021,08:30:00,1250,1044,17,100,181,98290,276
03-06-2021,08:45:00,1250,1049,18,100,309,98290,277
03-06-2021,09:00:00,1249,1054,20,100,250,98297,278
03-06-2021,17:45:00,1257,1062,20,100,18,97937,313
03-06-2021,18:00:00,1254,1058,18,100,4,97940,314
03-06-2021,18:15:00,1254,1055,17,100,0,97952,315
03-06-2021,18:30:00,1252,1050,16,100,0,97975,316
03-06-2021,18:45:00,1250,1045,15,100,0,98004,317
03-06-2021,19:00:00,1248,1043,15,100,0,98028,318
03-06-2021,19:15:00,1246,1040,15,100,0,98038,319
03-06-2021,19:30:00,1246,1038,15,100,0,98050,320
03-06-2021,19:45:00,1244,1036,14,100,0,98075,321
03-06-2021,20:00:00,1243,1035,14,100,0,98069,322
03-06-2021,20:15:00,1242,1032,13,100,0,98064,323
03-06-2021,20:30:00,1241,1029,13,100,0,98080,324
03-06-2021,20:45:00,1239,1027,13,100,0,98075,325
03-07-2021,00:15:00,1209,1005,13,100,0,98048,339
03-07-2021,00:30:00,1207,1004,13,100,0,98038,340
03-07-2021,00:45:00,1206,1005,13,100,0,98069,341
03-07-2021,01:00:00,1201,1002,14,100,0,98092,342
03-07-2021,01:15:00,1200,1003,14,100,0,98065,343
